,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1044904,223384,4,2,172,200,43,43,43.0,0.0,100,100,100.0,0.0,1665.2938437847,26.8595781256,44676.8,61782.0184171738,124123,4,124131,41377.0,71660.1380615472,124123,4,48,48.0,0.0,48,48,0,80,40,17.906385417,8.9531927085,43,100,59.2857142857,27.813152079,773.5714285714,0,0,0,0,0,0,0,0,69.1666666667,43.0,100.0,4,172,2,200,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2520767,30890,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,5309.161541,129.4917449,10296.66667,17828.28764,30883,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,64,64,64.74587245,64.74587245,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,1,49.25,33.0,49.0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1952077,223771,3,4,298,249,292,0,99.33333333,166.8811953,237,0,62.25,116.5343297,2444.463313,31.28198024,37295.16667,60587.03919,156486,1,189727,94863.5,87147.37525,156486,33241,190597,63532.33333,109420.0087,189879,1,0,72,88,13.40656296,17.87541728,0,292,68.375,121.9718205,14877.125,0,0,0,1,0,0,0,1,78.14285714,99.33333333,62.25,3,298,4,249,8192,4672,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1123406,115962,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17.2470292,115962.0,0.0,115962,115962,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,8.6235146,8.6235146,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1721333,194366,3,4,429,2267,429,0,143.0,247.6832655,2267,0,566.75,1133.5,13870.73871,36.01452929,32394.33333,49441.20851,127992,4,160768,80384.0,67327.87928,127992,32776,161643,53881.0,92489.2894,160677,4,0,104,136,15.43479827,20.57973102,0,2267,337.0,794.1552565,630682.5714,0,0,0,1,0,0,0,1,385.1428571,143.0,566.75,3,429,4,2267,29200,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
863916,407,3,0,43,0,31,6,14.3333333333,14.4337567297,0,0,0.0,0.0,105651.105651106,7371.0073710074,203.5,283.5498192558,404,3,407,203.5,283.5498192558,404,3,0,0.0,0.0,0,0,0,60,0,7371.0073710074,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,16.3333333333,14.3333333333,0.0,3,43,0,0,254,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
437913,25655,2,2,60,206,30,30,30.0,0.0,103,103,103.0,0.0,10368.34925,155.9150263,8551.666667,14808.45709,25651,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,64,64,77.95751316,77.95751316,30,103,59.2,39.9837467,1598.7,0,0,0,0,0,0,0,1,74.0,30.0,103.0,2,60,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1756496,2272511,7,4,599,160,517,0,85.57142857,191.3085267,160,0,40.0,80.0,333.9917827,4.840460618,227251.1,392728.792,1026652,4,2272511,378751.8333,460161.1501,1026692,4,2182834,727611.3333,424646.6679,1026688,241562,0,164,104,3.080293121,1.760167498,0,517,63.25,150.285864,22585.84091,0,0,0,1,0,0,0,0,69.0,85.57142857,40.0,7,599,4,160,8192,60,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1522738,115307801,24,25,5828,12693,5439,0,242.8333333,1107.937946,2896,0,507.72,790.339037,160.6222635,0.424949566,2402245.854,4246617.828,10000000,6,115000000,5013382.652,5013601.071,10100000,66,111000000,4608213.625,5110069.98,10100000,48,0,776,808,0.208138563,0.216811003,0,5439,370.42,950.0111941,902521.269,0,0,0,1,0,0,0,1,377.9795918,242.8333333,507.72,24,5828,25,12693,29200,167,4,32,42176.81818,37192.50753,154316,30816,10000000.0,17362.62918,10000000,9959891,BENIGN
1283413,59,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,203389.8305,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,16949.15254,16949.15254,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,980,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1218480,99,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,181818.1818,30303.0303,49.5,0.707106781,50,49,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,20,40,10101.0101,20202.0202,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,2,8.0,6.0,6.0,1,6,2,12,2050,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2294681,195,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,189743.5897,15384.61538,97.5,64.34671709,143,52,195,195.0,0.0,195,195,0,0.0,0.0,0,0,1,64,20,10256.41026,5128.205128,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,22.66666667,15.5,6.0,2,31,1,6,59,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2331871,166,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12048.19277,166.0,0.0,166,166,166,166.0,0.0,166,166,0,0.0,0.0,0,0,0,64,0,12048.19277,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,359,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
195714,119196317,9,10,395,362,187,6,43.88888889,57.27225429,80,6,36.2,28.63486608,6.350867368,0.159400898,6622017.611,18900000.0,58900000,1,119000000,14900000.0,27000000.0,58900000,244,119000000,13200000.0,25700000.0,59000000,1,1,180,200,0.075505689,0.08389521,6,187,40.15,42.26268106,1786.134211,0,1,0,0,1,0,0,1,42.26315789,43.88888889,36.2,9,395,10,362,254,377,8,20,1007623.0,1292680.291,1921686,93560,58500000.0,556761.7374,58900000,58200000,BENIGN
730285,66096742,24,33,944,42849,389,0,39.3333333333,111.6725285072,4344,0,1298.4545454546,1170.352460023,662.5591318858,0.8623723088,1180298.96428571,3125223.02848369,10022431,10,66096742,2873771.39130435,4516183.34860589,10240009,200,65877945,2058685.78125,4039210.45073383,10241665,48,0,776,1064,0.36310413,0.4992681788,0,4344,755.0517241379,1081.9625836254,1170643.0323654,0,0,0,1,0,0,0,1,768.298245614,39.3333333333,1298.4545454546,24,944,33,42849,29200,139,3,32,364956.833333333,358900.503017433,1097557,217559,10013998.0,11581.9896736269,10022431,9996164,BENIGN
864138,161,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1167701.86335404,24844.7204968944,53.6666666667,87.7572409168,155,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,40,12422.3602484472,12422.3602484472,39,55,45.4,8.7635609201,76.8,0,0,0,0,0,0,0,1,56.75,39.0,55.0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1126863,223168,1,1,53,143,53,53,53.0,0.0,143,143,143.0,0.0,878.2621164,8.961858331,223168.0,0.0,223168,223168,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,32,4.480929165,4.480929165,53,143,83.0,51.96152423,2700.0,0,0,0,0,0,0,0,1,124.5,53.0,143.0,1,53,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
739777,109999205,18,15,1317,2388,439,0,73.1666666667,168.348815052,796,0,159.2,329.5753111419,33.6820616113,0.3000021682,3437475.15625,4715033.11934026,10216570,3,109975740,6469161.17647059,4742802.69083117,10240012,23604,109975664,7855404.57142857,4005513.75214844,10240194,997,0,584,488,0.1636375463,0.1363646219,0,796,108.9705882353,250.7730454432,62887.1203208556,0,0,0,1,0,0,0,0,112.2727272727,73.1666666667,159.2,18,1317,15,2388,29200,290,3,32,808041.7,1697785.1249084,4759118,23424,10189532.3,56978.2845556096,10216570,10074348,BENIGN
1161905,90496518,4,4,196,362,55,44,49.0,4.966554809,122,62,90.5,30.42477061,6.165983093,0.088401191,12900000.0,29500000.0,79300000,30280,90500000,30200000.0,42900000.0,79400000,689710,90500000,30200000.0,42900000.0,79400000,696077,0,124,144,0.044200596,0.044200596,44,122,67.66666667,28.74021573,826.0,0,0,0,0,0,0,0,1,76.125,49.0,90.5,4,196,4,362,-1,-1,3,20,30323.5,61.51828996,30367,30280,44900000.0,48800000.0,79300000,10400000,BENIGN
1435073,32265,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,92.9800093,16132.5,20566.20073,30675,1590,0,0.0,0.0,0,0,1590,1590.0,0.0,1590,1590,0,32,64,30.99333643,61.98667287,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,1,0,2,0,379,79,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2384733,48022,1,1,76,204,76,76,76.0,0.0,204,204,204.0,0.0,5830.660947,41.64757819,48022.0,0.0,48022,48022,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,20.8237891,20.8237891,76,204,118.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,1,178.0,76.0,204.0,1,76,1,204,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1021833,80463,2,2,74,266,37,37,37.0,0.0,133,133,133.0,0.0,4225.5446602786,49.7122901209,26821.0,46411.1728681791,80412,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,64,64,24.8561450605,24.8561450605,37,133,75.4,52.5813655205,2764.8,0,0,0,0,0,0,0,1,94.25,37.0,133.0,2,74,2,266,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1343053,24253,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,7091.906156,164.9280501,8084.333333,13958.32692,24202,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,64,64,82.46402507,82.46402507,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,1,51.75,35.0,51.0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
689578,103921,3,3,916,332,916,0,305.3333333333,528.8528465777,332,0,110.6666666667,191.680289371,12009.1223140655,57.7361649715,20784.2,27862.402017773,51720,34,51894,25947.0,36496.6094041625,51754,140,52201,26100.5,35290.9923422394,51055,1146,0,104,104,28.8680824857,28.8680824857,0,916,178.2857142857,348.0372174953,121129.904761905,0,0,0,1,0,0,0,1,208.0,305.3333333333,110.6666666667,3,916,3,332,29200,8,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
676005,614043,3,5,433,2279,427,0,144.3333333333,244.814896061,1460,0,455.8,660.3318862511,4416.6288028689,13.0284035483,87720.4285714286,206160.943447797,554215,1,583636,291818.0,371085.396126013,554215,29421,584721,146180.25,291677.403742988,583696,1,0,72,112,4.8856513306,8.1427522177,0,1460,301.3333333333,518.1782994298,268508.75,0,0,0,1,0,0,0,1,339.0,144.3333333333,455.8,3,433,5,2279,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1681445,23356,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,5480.390478,85.63110122,23356.0,0.0,23356,23356,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,44,32,42.81555061,42.81555061,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,92.0,56.0,72.0,1,56,1,72,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1716199,60708,2,2,60,124,30,30,30.0,0.0,62,62,62.0,0.0,3030.902023,65.88917441,20236.0,35043.71797,60701,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,64,40,32.9445872,32.9445872,30,62,42.8,17.52712184,307.2,0,0,0,0,0,0,0,1,53.5,30.0,62.0,2,60,2,124,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1386115,116080075,16,14,611,256,527,0,38.1875,130.358592,250,0,18.28571429,66.71112071,7.46898208,0.258442286,4002761.207,4876502.153,10000000,39,116000000,7738671.667,4149746.485,10000000,1045,111000000,8505975.846,3762503.542,10100000,13162,0,332,424,0.137835886,0.1206064,0,527,27.96774194,102.7165952,10550.69892,0,0,0,1,0,0,0,0,28.9,38.1875,18.28571429,16,611,14,256,8192,343,15,20,49567.81818,24533.14842,123537,42008,10000000.0,6141.610935,10000000,9984449,BENIGN
1171859,94,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,31.33333333,26.31222783,48,1,0,0.0,0.0,0,0,49,24.5,33.23401872,48,1,0,20,60,10638.29787,31914.89362,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,3,7.5,6.0,6.0,1,6,3,18,229,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1620420,23361,1,1,84,166,84,84,84.0,0.0,166,166,166.0,0.0,10701.59668,85.61277343,23361.0,0.0,23361,23361,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,42.80638671,42.80638671,84,166,111.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,1,167.0,84.0,166.0,1,84,1,166,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1562529,15232355,9,12,884,6764,567,0,98.22222222,189.287333,1460,0,563.6666667,671.103343,502.0891385,1.37864434,761617.75,2431137.433,10000000,1,10300000,1283640.875,3523725.239,10000000,204,15100000,1376997.273,3236419.361,10100000,1,0,192,264,0.590847574,0.787796766,0,1460,347.6363636,555.5589674,308645.7662,0,0,0,1,0,0,0,1,364.1904762,98.22222222,563.6666667,9,884,12,6764,8192,123,4,20,265336.0,0.0,265336,265336,10000000.0,0.0,10000000,10000000,BENIGN
1246165,62615,2,2,70,282,35,35,35.0,0.0,141,141,141.0,0.0,5621.656153,63.88245628,20871.66667,36148.18906,62612,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,64,64,31.94122814,31.94122814,35,141,77.4,58.0585911,3370.8,0,0,0,0,0,0,0,1,96.75,35.0,141.0,2,70,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
736388,4,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,37.0,18.5,0.0,2,37,0,0,121,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
776109,216,2,1,37,6,37,0,18.5,26.1629509039,6,6,6.0,0.0,199074.074074074,13888.8888888889,108.0,87.6812408671,170,46,216,216.0,0.0,216,216,0,0.0,0.0,0,0,1,64,20,9259.2592592593,4629.6296296296,0,37,20.0,19.7821468333,391.3333333333,0,1,0,0,1,0,0,0,26.6666666667,18.5,6.0,2,37,1,6,66,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
508839,197,2,2,64,250,32,32,32.0,0.0,125,125,125.0,0.0,1593908.629,20304.56853,65.66666667,72.14106551,145,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,40,40,10152.28426,10152.28426,32,125,69.2,50.93819785,2594.7,0,0,0,0,0,0,0,1,86.5,32.0,125.0,2,64,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
950971,48097476,8,7,477,802,435,6,59.625,151.6744045645,796,0,114.5714285714,300.4900758998,26.5918319706,0.3118666767,3435534.0,4564012.68992333,10006771,663,48097476,6871068.0,4229981.50176018,10030489,229728,42062318,7010386.33333333,4712207.79737523,10030327,663,0,160,200,0.1663288943,0.1455377825,0,796,80.3125,219.0834601242,47997.5625,0,0,0,0,1,0,0,0,85.6666666667,59.625,114.5714285714,8,477,7,802,253,307,7,20,456536.6,967947.099332035,2188053,23556,9162958.6,1763895.68210348,10006771,6011636,BENIGN
1826638,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,15873.01587,15873.01587,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,123,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
857338,116761377,18,15,874,1492,437,0,48.5555555556,141.3174241878,746,0,99.4666666667,262.4918683548,20.2635499922,0.2826277049,3648793.03125,4772271.65395554,10011130,44,116761377,6868316.29411765,4595449.31579573,10048037,142,111298992,7949928.0,4169517.95412056,10048145,16617,0,584,488,0.1541605663,0.1284671386,0,746,69.5882352941,200.7806156355,40312.8556149733,0,0,0,1,0,0,0,0,71.696969697,48.5555555556,99.4666666667,18,874,15,1492,29200,349,2,32,108367.818181818,236952.676672714,822807,36871,10009735.8181818,4430.9767053819,10011130,9996377,BENIGN
790898,133209,6,4,1804,497,1448,0,300.6666666667,579.8339992331,497,0,124.25,248.5,17273.6076391235,75.0700027776,14801.0,19926.895179631,59239,22,133209,26641.8,20907.1315990501,59239,835,109105,36368.3333333333,41519.1494413522,82831,2902,0,204,136,45.0420016666,30.028001111,0,1448,209.1818181818,445.9956991232,198912.163636364,0,0,0,1,0,0,0,0,230.1,300.6666666667,124.25,6,1804,4,497,65535,1086,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
899033,911093,7,8,949,4216,614,0,135.5714285714,223.9061240363,1732,0,527.0,708.6516371654,5669.0151279836,16.4637419012,65078.0714285714,142643.949976837,548975,2,865151,144191.833333333,199437.046335345,548975,43867,867325,123903.571428571,225052.918944899,615608,2,0,152,172,7.6830795539,8.7806623473,0,1732,322.8125,547.6785211235,299951.7625,0,0,0,1,0,0,0,1,344.3333333333,135.5714285714,527.0,7,949,8,4216,8192,985,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1556285,23394,1,1,44,92,44,44,44.0,0.0,92,92,92.0,0.0,5813.456442,85.4920065,23394.0,0.0,23394,23394,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,32,42.74600325,42.74600325,44,92,60.0,27.71281292,768.0,0,0,0,0,0,0,0,1,90.0,44.0,92.0,1,44,1,92,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1443874,5166168,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.322804833,0.774268278,1722056.0,2938746.128,5115301,35,5166168,2583084.0,3581095.624,5115301,50867,0,0.0,0.0,0,0,0,72,28,0.580701208,0.193567069,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,0.0,3,12,1,0,8192,8190,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
746769,79514,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,14991.0707548356,188.6460245994,5679.5714285714,9465.6169835421,23184,18,79514,8834.8888888889,11303.6489290455,24042,18,49586,12396.5,13055.2344674464,23729,440,0,332,168,125.7640163996,62.8820081998,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,79.4666666667,71.3,95.8,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
564220,60297,1,1,65,81,65,65,65.0,0.0,81,81,81.0,0.0,2421.347662,33.16914606,60297.0,0.0,60297,60297,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,16.58457303,16.58457303,65,81,70.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,105.5,65.0,81.0,1,65,1,81,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2493097,186,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,881720.4301,21505.37634,62.0,23.38803113,89,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,64,64,10752.68817,10752.68817,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,1,49.25,33.0,49.0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1679604,30792,1,1,72,88,72,72,72.0,0.0,88,88,88.0,0.0,5196.154845,64.95193557,30792.0,0.0,30792,30792,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,32.47596778,32.47596778,72,88,77.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,116.0,72.0,88.0,1,72,1,88,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1842802,203,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2187192.118,19704.4335,67.66666667,111.1410515,196,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,64,64,9852.216749,9852.216749,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,1,122.75,47.0,175.0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1871340,32142,2,2,78,320,39,39,39.0,0.0,160,160,160.0,0.0,12382.55242,124.4477631,10714.0,18553.72828,32138,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,80,64,62.22388153,62.22388153,39,160,87.4,66.27442946,4392.3,0,0,0,0,0,0,0,1,109.25,39.0,160.0,2,78,2,320,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
512924,34,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,29411.76471,29411.76471,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1241390,23,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,695652.1739,173913.0435,7.666666667,8.082903769,17,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,48,40,86956.52174,86956.52174,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,1,4.5,2.0,6.0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
809687,5,4,0,77,0,46,0,19.25,23.0560910246,0,0,0.0,0.0,15400000.0,800000.0,1.6666666667,1.1547005384,3,1,5,1.6666666667,1.1547005384,3,1,0,0.0,0.0,0,0,0,128,0,800000.0,0.0,0,46,15.4,21.7439646799,472.8,0,0,0,0,1,0,0,0,19.25,19.25,0.0,4,77,0,0,122,-1,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2226170,14844698,11,6,574,472,156,0,52.18181818,67.68429387,152,0,78.66666667,68.10188446,70.46286829,1.14519002,927793.625,3694681.473,14800000,1,14800000,1484469.8,4672572.384,14800000,1,441,88.2,80.53384382,202,3,0,244,144,0.741005307,0.404184713,0,156,58.11111111,66.55372787,4429.398693,0,0,0,1,0,0,0,0,61.52941176,52.18181818,78.66666667,11,574,6,472,8192,2052,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
593300,48257,3,4,439,859,439,0,146.3333333,253.4567682,859,0,214.75,429.5,26897.65215,145.0566757,8042.833333,11916.51391,23430,2,24090,12045.0,16204.059,23503,587,24827,8275.666667,13687.73452,24075,2,0,104,136,62.16714674,82.88952898,0,859,162.25,320.7138244,102857.3571,0,0,0,1,0,0,0,1,185.4285714,146.3333333,214.75,3,439,4,859,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
174069,23455,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,7716.904711,85.26966532,23455.0,0.0,23455,23455,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,42.63483266,42.63483266,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,1,122.5,64.0,117.0,1,64,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1800750,31604,2,2,68,228,34,34,34.0,0.0,114,114,114.0,0.0,9365.90305,126.5662574,10534.66667,18243.11383,31600,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,64,64,63.28312872,63.28312872,34,114,66.0,43.8178046,1920.0,0,0,0,0,0,0,0,1,82.5,34.0,114.0,2,68,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
447667,1372238,3,1,12,6,6,0,4.0,3.464101615,6,6,6.0,0.0,13.11725808,2.914946241,457412.6667,670437.5007,1227038,184,1372238,686119.0,764974.9859,1227038,145200,0,0.0,0.0,0,0,0,72,20,2.186209681,0.72873656,0,6,4.8,2.683281573,7.2,0,0,0,0,1,1,0,0,6.0,4.0,6.0,3,12,1,6,29,65535,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2434485,31251,4,2,136,180,34,34,34.0,0.0,90,90,90.0,0.0,10111.67643,191.9938562,6250.2,10923.70819,25229,3,25237,8412.333333,14563.66054,25229,4,3,3.0,0.0,3,3,0,80,40,127.9959041,63.99795207,34,90,50.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,58.33333333,34.0,90.0,4,136,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1024650,48062,2,2,68,198,34,34,34.0,0.0,99,99,99.0,0.0,5534.5179143606,83.2258332987,16020.6666666667,27704.450478819,48011,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,40,40,41.6129166493,41.6129166493,34,99,60.0,35.6019662378,1267.5,0,0,0,0,0,0,0,1,75.0,34.0,99.0,2,68,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1636227,23567,1,1,50,111,50,50,50.0,0.0,111,111,111.0,0.0,6831.586541,84.86442907,23567.0,0.0,23567,23567,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,20,42.43221454,42.43221454,50,111,70.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,1,105.5,50.0,111.0,1,50,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
